epoch,categorical_accuracy,loss
0,0.8665598630905151,0.39902281761169434
0,0.9410234689712524,0.16155588626861572
0,0.9606204032897949,0.10775642096996307
0,0.9675861597061157,0.08547494560480118
0,0.9731122851371765,0.07162328064441681
0,0.9756664037704468,0.06811607629060745
0,0.9787313342094421,0.06251801550388336
0,0.9796832799911499,0.05980655178427696
0,0.9820516109466553,0.05292496457695961
0,0.9832590222358704,0.051627472043037415
0,0.9830500483512878,0.05142221972346306
0,0.9846521615982056,0.04637138172984123
0,0.9860685467720032,0.043869078159332275
0,0.9861382246017456,0.04646419733762741
0,0.9854183793067932,0.04725288972258568
0,0.9866257905960083,0.04152671620249748
0,0.9880421757698059,0.04161091893911362
0,0.987856388092041,0.042008936405181885
0,0.9868811964988708,0.045612141489982605
0,0.9887387156486511,0.03793872520327568
0,0.989296019077301,0.037990160286426544
0,0.9889941215515137,0.03780458867549896
0,0.9891102313995361,0.040705084800720215
0,0.9902943968772888,0.0341043546795845
0,0.9901318550109863,0.03806201368570328
0,0.9905033707618713,0.038677848875522614
0,0.9902943968772888,0.0395267978310585
0,0.9901318550109863,0.03737736865878105
0,0.9905033707618713,0.03916395828127861
0,0.9906427264213562,0.034516893327236176
0,0.9908517003059387,0.036259327083826065
0,0.9907123446464539,0.0422479473054409
