epoch,categorical_accuracy,loss
0,0.8666759729385376,0.40020787715911865
0,0.9439723491668701,0.1552172303199768
0,0.9610151648521423,0.1055636778473854
0,0.9682826995849609,0.08527766913175583
0,0.973646342754364,0.07432778924703598
0,0.9767112731933594,0.06425422430038452
0,0.9780811667442322,0.06364467740058899
0,0.9795207381248474,0.05747441574931145
0,0.9813782572746277,0.05323976278305054
0,0.9837234020233154,0.04663490504026413
0,0.9846289753913879,0.04531209543347359
0,0.9843735694885254,0.0496603325009346
0,0.9861846566200256,0.04355725273489952
0,0.9864168167114258,0.043661829084157944
0,0.9869508743286133,0.04072698950767517
0,0.9876009821891785,0.042422521859407425
0,0.9870901703834534,0.04437100514769554
0,0.9888548254966736,0.03746285289525986
0,0.9883672595024109,0.03806082904338837
0,0.9891799092292786,0.036213599145412445
0,0.9896210432052612,0.036442022770643234
0,0.9903408288955688,0.03306375816464424
0,0.9895281791687012,0.035812731832265854
0,0.9906659126281738,0.03406093269586563
0,0.9911535382270813,0.032855235040187836
0,0.9902015328407288,0.039355888962745667
0,0.9901551008224487,0.03801899775862694
0,0.9913160800933838,0.032795000821352005
0,0.9912696480751038,0.03665582090616226
0,0.9904337525367737,0.03908509388566017
0,0.9908517003059387,0.040127482265233994
0,0.9919894337654114,0.03394844010472298
